,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
19,United Arab Emirates,Middle East and Northern Africa,0.8364969264887432,0.8704066795338694,0.5875369503050437,0.5647761736755049,0.6327,0.8184895282420137
20,Czech Republic,Central and Eastern Europe,0.7342866953411584,0.705535184283151,0.5571824807124285,0.9235460360751353,0.6998000000000001,0.8051618362597839
21,Malta,Western Europe,0.7779171084940606,0.5071904689185003,0.7436069488857268,0.7866673324197263,1.0,0.7873915802834779
22,France,Western Europe,0.8305079077054256,0.5666878214033201,1.0,0.9492352800743264,0.9722000000000001,0.7581975883224028
23,Mexico,Latin America and Caribbean,0.5912167344183636,0.5211520653915153,0.5689122344291481,0.5649320056483158,0.5758,0.7579860376560184
24,Chile,Latin America and Caribbean,0.6732633948607325,0.5684310594934436,0.21555718253834932,0.49120189876126374,0.7961,0.7554474296594031
25,Panama,Latin America and Caribbean,0.669625051640506,0.47373840624966196,0.5762388489006112,0.7546113692273013,0.43450000000000005,0.7457160990057115
26,Brazil,Latin America and Caribbean,0.5778719338351819,0.44707970914645656,0.5143064690590569,0.7940014048879904,0.45909999999999995,0.7433890416754809
27,Argentina,Latin America and Caribbean,0.6223147022770472,0.5573866978163058,0.43264072795164,0.3057771341308668,0.7306999999999999,0.7368309710175585
28,Guatemala,Latin America and Caribbean,0.4668110733502884,0.34971413578964505,0.3951804133973771,0.4255507886369312,0.295,0.7355616670192511
29,Uruguay,Latin America and Caribbean,0.6866935129362077,0.42188960032744605,0.31978129339945394,0.2403195233510539,0.8337000000000001,0.7349270150200968
30,Qatar,Middle East and Northern Africa,0.9135349811964357,1.0,0.8160166407905244,0.18173412290548485,0.7290000000000001,0.7338692616881739
31,Saudi Arabia,Middle East and Northern Africa,0.736130618319446,0.8280738618560054,0.4409022988191913,0.22626246292393024,0.6238,0.7332346096890203
32,Singapore,Southeastern Asia,0.9031804243209347,0.6899060662948678,0.7755126290298991,0.029521039630103184,0.99,0.7273111910302514
33,Malaysia,Southeastern Asia,0.6178767845872617,0.6547786578178597,0.5050400726231346,0.5965146915750468,0.63,0.7228686270361748
