,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
118,Senegal,Sub-Saharan Africa,0.009489263038610314,0.014967741935483869,0.715688877090523,0.9160450120116324,0.5222852061798378,0.28435403592296027
119,Bulgaria,Central and Eastern Europe,0.0691108199610533,0.1615483870967742,0.7778072736925934,0.8606650651156911,0.9249749916638881,0.283921229171175
120,Mauritania,Sub-Saharan Africa,0.008093517386620178,0.016258064516129034,0.6921953809397399,0.2782905550638513,0.3350005557408025,0.28045877515689255
121,Zimbabwe,Sub-Saharan Africa,0.011369554106993314,0.017548387096774195,0.8439076187947969,0.9280566443292451,0.4982772035122819,0.2787275481497513
122,Malawi,Sub-Saharan Africa,0.00032293676776636547,0.0012903225806451613,0.648792142288293,0.9159185737767099,0.44014671557185736,0.27072062324172275
123,Sudan,Sub-Saharan Africa,0.020346020267520946,0.009032258064516128,0.7444916379081497,0.27677329624478436,0.24052461931755031,0.26704176585154715
124,Gabon,Sub-Saharan Africa,0.06440154739116484,0.08567741935483872,0.9028404565967612,0.8655961562776584,0.5915305101700568,0.26314650508547943
125,Mali,Sub-Saharan Africa,0.004785576903725262,0.0005161290322580645,0.559994690735333,0.6589960804147175,0.3087695898632878,0.2527591430426316
126,Haiti,Latin America and Caribbean,0.0043569731315384165,0.007741935483870969,0.7192726307406423,0.04425338222278419,0.3185506279871068,0.24302099112746167
127,Botswana,Sub-Saharan Africa,0.06694148448897304,0.08051612903225806,0.9065569418635517,0.9209761031735997,0.6478826275425141,0.23133520882925773
128,Comoros,Sub-Saharan Africa,0.009519586608746543,0.005419354838709678,0.8374037695779135,0.6002023011758755,0.43847949316438817,0.2274399480631899
129,Ivory Coast,Sub-Saharan Africa,0.011533682241960348,0.013419354838709678,0.7328112556410935,0.8846883297509165,0.4301433811270423,0.2187838130274833
130,Cambodia,Southeastern Asia,0.009581484246658955,0.01574193548387097,0.5891956464029731,0.850170691617145,0.5579637656996776,0.21683618264444926
131,Angola,Sub-Saharan Africa,0.030999977120725098,0.029161290322580646,0.7947969206264931,0.4125679605512707,0.29620984772702014,0.20796364423285008
132,Niger,Sub-Saharan Africa,0.0007686627351533915,0.0018064516129032257,0.5507034775683568,0.8524465798457452,0.021673891297099054,0.20579961047392348
133,Chad,Sub-Saharan Africa,0.003950004652238158,0.0005161290322580645,0.6045925139368196,0.754962700720698,0.0,0.1856740965159056
134,Burkina Faso,Sub-Saharan Africa,0.002890512538515329,0.003612903225806452,0.5899920361029998,0.8489063092679225,0.28720684672668667,0.18048041549448168
135,Uganda,Sub-Saharan Africa,0.003139659058588003,0.00232258064516129,0.5528271834350942,0.9192059678846882,0.4543736801155941,0.18048041549448168
136,Yemen,Middle East and Northern Africa,0.008247199947400335,0.009806451612903225,0.7272365277409079,0.3418889872297383,0.36323218850728023,0.1772343648560918
137,Madagascar,Sub-Saharan Africa,0.0018631665307894908,0.0033548387096774194,0.6592779400053093,0.5534201542546466,0.13382238523952433,0.17095866695520445
138,Tanzania,Sub-Saharan Africa,0.0065798702838926375,0.004903225806451614,0.6502521900716749,0.9284359590340119,0.3039902189618762,0.16468296905431734
139,Liberia,Sub-Saharan Africa,0.004158135303583126,0.005161290322580646,0.6022033448367401,0.3636363636363637,0.3422251861731689,0.15516122051504
140,Guinea,Sub-Saharan Africa,0.004334476177342711,0.004645161290322581,0.5800371648526679,0.8349981034264762,0.36178726242080694,0.1519151698766501
141,Rwanda,Sub-Saharan Africa,0.004270875793525857,0.0015483870967741933,0.45633129811521106,0.6366165128334809,0.5331777259086362,0.13200605929452502
142,Benin,Sub-Saharan Africa,0.0048741376625671224,0.014709677419354838,0.5680913193522696,0.7128587684915919,0.34500389018561745,0.12529755464185244
143,Afghanistan,Southern Asia,0.002548506438017333,0.006709677419354839,0.648792142288293,0.004298899987356164,0.324219184172502,0.09846353603116209
144,Togo,Sub-Saharan Africa,0.003027729233859259,0.008,0.5837536501194585,0.6376280187128589,0.2375236189841058,0.08612854360528022
145,Burundi,Sub-Saharan Africa,0.0,0.0,0.446243695248208,0.5537994689594132,0.3400022229632099,0.0
